track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
invs	Hotspot_0.9	435546	624001.4100	479859.0000	744823.0000	75622.2736	0.6980	-0.5187	2.0000e-02	3.0000e-02	114	11812711	4.4107e-01	83376	135028905	5.0418e+00	245	435546	1.6263e-02	214.9123	3.6871	0.2938	0.3226
invs	Coldspot_0.1	3338565	3164228.9900	2706467.0000	3800219.0000	306086.0846	1.0551	0.0774	2.4000e-01	2.4000e-01	114	11812711	4.4107e-01	83358	770018278	2.8751e+01	214	3338565	1.2466e-01	187.7193	28.2625	0.2567	0.4336
invs	Coldspot_0.01	1749458	834766.3600	561185.0000	1249735.0000	198168.7534	2.0957	1.0675	1.0000e-02	2.0000e-02	114	11812711	4.4107e-01	8321	204658289	7.6416e+00	19	1749458	6.5322e-02	16.6667	14.8100	0.2283	0.8548
invs	Coldspot_0.001	796118	232500.8400	43706.0000	499515.0000	138569.6352	3.4241	1.7757	1.0000e-02	2.0000e-02	114	11812711	4.4107e-01	817	55726189	2.0807e+00	3	796118	2.9726e-02	2.6316	6.7395	0.3672	1.4286
LFinvs	Hotspot_0.99	2654	10114.4700	3152.0000	22031.0000	5884.4743	0.2625	-1.9298	5.0000e-02	7.5000e-02	70	3497573	1.3059e-01	8338	7648169	2.8557e-01	5	2654	9.9097e-05	7.1429	0.0759	0.0600	0.0347
LFinvs	Hotspot_0.999	238	844.5900	0.0000	3020.0000	953.7717	0.2826	-1.8229	3.6000e-01	3.6000e-01	70	3497573	1.3059e-01	834	469549	1.7532e-02	1	238	8.8866e-06	1.4286	0.0068	0.1199	0.0507
LFinvs	Hotspot_0.9	86180	198455.1300	121625.0000	308318.0000	55996.9845	0.4343	-1.2034	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	83376	135028905	5.0418e+00	52	86180	3.2178e-03	74.2857	2.4640	0.0624	0.0638
LFinvs	Coldspot_0.1	898023	813536.6300	588296.0000	1128066.0000	154663.9487	1.1039	0.1425	2.4000e-01	2.8800e-01	70	3497573	1.3059e-01	83358	770018278	2.8751e+01	75	898023	3.3531e-02	107.1429	25.6756	0.0900	0.1166
LFinvs	Coldspot_0.01	473918	194406.1900	102355.0000	339382.0000	71385.9533	2.4378	1.2856	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	8321	204658289	7.6416e+00	11	473918	1.7695e-02	15.7143	13.5499	0.1322	0.2316
LFinvs	Coldspot_0.001	348509	54436.2500	2743.0000	150252.0000	45325.1016	6.4021	2.6785	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	817	55726189	2.0807e+00	2	348509	1.3013e-02	2.8571	9.9643	0.2448	0.6254
LFNAHRinvs	Coldspot_0.001	0	24131.2600	0.0000	99282.0000	31390.6546	0.0000	-14.5587	4.0000e-01	4.7000e-01	20	2334528	8.7168e-02	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.999	0	510.7700	0.0000	2302.0000	764.5648	0.0020	-8.9994	4.7000e-01	4.7000e-01	20	2334528	8.7168e-02	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.99	2304	7609.8500	1965.0000	15197.0000	4148.1334	0.3029	-1.7233	1.0000e-01	2.0000e-01	20	2334528	8.7168e-02	8338	7648169	2.8557e-01	3	2304	8.6028e-05	15.0000	0.0987	0.0360	0.0301
LFNAHRinvs	Hotspot_0.9	63261	123998.1300	72744.0000	185388.0000	33005.8482	0.5102	-0.9709	2.0000e-02	6.0000e-02	20	2334528	8.7168e-02	83376	135028905	5.0418e+00	36	63261	2.3621e-03	180.0000	2.7098	0.0432	0.0468
LFNAHRinvs	Coldspot_0.1	331795	537682.5400	379386.0000	730584.0000	99600.0812	0.6171	-0.6965	1.0000e-02	6.0000e-02	20	2334528	8.7168e-02	83358	770018278	2.8751e+01	46	331795	1.2389e-02	230.0000	14.2125	0.0552	0.0431
