track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
NAHRinvs	Hotspot_0.9	462492	695423.0100	577401.0000	860522.0000	83693.0164	0.6651	-0.5885	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	85185	147208246	5.2083e+00	236	462492	1.6363e-02	453.8462	4.0509	0.2770	0.3142
NAHRinvs	Coldspot_0.1	3157607	2696043.6800	2232274.0000	3149485.0000	250949.7051	1.1712	0.2280	3.0000e-02	3.6000e-02	52	11417007	4.0394e-01	85177	855303584	3.0261e+01	192	3157607	1.1172e-01	369.2308	27.6570	0.2254	0.3692
NAHRinvs	Coldspot_0.01	1354463	797230.8000	468071.0000	1130064.0000	186741.6755	1.6990	0.7647	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	8505	231711737	8.1981e+00	15	1354463	4.7922e-02	28.8462	11.8636	0.1764	0.5845
NAHRinvs	Coldspot_0.001	930807	375260.4500	159164.0000	664080.0000	157309.6927	2.4804	1.3106	1.0000e-02	1.5000e-02	52	11417007	4.0394e-01	836	61111167	2.1621e+00	5	930807	3.2932e-02	9.6154	8.1528	0.5981	1.5231
NAHRno501invs	Hotspot_0.999	0	963.4400	0.0000	3166.0000	1015.9479	0.0010	-9.9135	2.4000e-01	2.4000e-01	51	5765898	2.0400e-01	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	2520	15814.8800	6736.0000	29189.0000	6978.9121	0.1594	-2.6493	1.0000e-02	3.0000e-02	51	5765898	2.0400e-01	8518	8057649	2.8508e-01	4	2520	8.9159e-05	7.8431	0.0437	0.0470	0.0313
NAHRno501invs	Hotspot_0.9	101111	311499.1100	205794.0000	413990.0000	62737.3885	0.3246	-1.6233	1.0000e-02	3.0000e-02	51	5765898	2.0400e-01	85185	147208246	5.2083e+00	48	101111	3.5774e-03	94.1176	1.7536	0.0563	0.0687
NAHRno501invs	Coldspot_0.001	79116	163615.6800	49588.0000	336291.0000	90315.5129	0.4836	-1.0483	1.7000e-01	2.4000e-01	51	5765898	2.0400e-01	836	61111167	2.1621e+00	3	79116	2.7992e-03	5.8824	1.3721	0.3589	0.1295
NAHRno501invs	Coldspot_0.01	324212	460585.8200	284130.0000	665388.0000	120051.4473	0.7039	-0.5065	1.3000e-01	2.4000e-01	51	5765898	2.0400e-01	8505	231711737	8.1981e+00	12	324212	1.1471e-02	23.5294	5.6229	0.1411	0.1399
NAHRno501invs	Coldspot_0.1	1436291	1591771.5300	1269630.0000	1928026.0000	200069.1505	0.9023	-0.1483	2.0000e-01	2.4000e-01	51	5765898	2.0400e-01	85177	855303584	3.0261e+01	95	1436291	5.0817e-02	186.2745	24.9101	0.1115	0.1679
