track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
LFinvs	Coldspot_0.01	17132	87557.9100	22590.0000	168542.0000	44289.2992	0.1957	-2.3535	3.0000e-02	1.8000e-01	70	3497573	1.2959e-01	10391	71299683	2.6418e+00	5	17132	6.3478e-04	7.1429	0.4898	0.0481	0.0240
LFinvs	Hotspot_0.99	6383	7797.5900	2626.0000	15749.0000	3835.0559	0.8186	-0.2888	4.3000e-01	5.4000e-01	70	3497573	1.2959e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	15.7143	0.1825	0.1059	0.1147
LFinvs	Coldspot_0.1	727632	695975.3700	503829.0000	1024160.0000	147381.5405	1.0455	0.0642	4.0000e-01	5.4000e-01	70	3497573	1.2959e-01	103905	558914693	2.0709e+01	70	727632	2.6960e-02	100.0000	20.8039	0.0674	0.1302
LFinvs	Hotspot_0.9	126221	114183.8300	71226.0000	168002.0000	31786.2869	1.1054	0.1446	3.0000e-01	5.4000e-01	70	3497573	1.2959e-01	103892	80956273	2.9996e+00	211	126221	4.6768e-03	301.4286	3.6088	0.2031	0.1559
LFNAHRinvs	Coldspot_0.01	0	69522.4900	7892.0000	167493.0000	47244.5625	0.0000	-16.0852	4.0000e-02	8.0000e-02	20	2334528	8.6500e-02	10391	71299683	2.6418e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Coldspot_0.001	0	9937.2100	0.0000	73474.0000	20736.6557	0.0001	-13.2788	7.0000e-01	7.6000e-01	20	2334528	8.6500e-02	1038	12194602	4.5184e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.999	0	327.4400	0.0000	1644.0000	737.8994	0.0030	-8.3595	7.6000e-01	7.6000e-01	20	2334528	8.6500e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Coldspot_0.1	149557	489203.0400	288527.0000	659045.0000	107582.8276	0.3057	-1.7097	1.0000e-02	6.0000e-02	20	2334528	8.6500e-02	103905	558914693	2.0709e+01	26	149557	5.5414e-03	130.0000	6.4063	0.0250	0.0268
LFNAHRinvs	Hotspot_0.99	6383	5178.0900	1124.0000	11635.0000	3110.7808	1.2326	0.3018	2.9000e-01	4.3500e-01	20	2334528	8.6500e-02	10390	5567094	2.0627e-01	11	6383	2.3651e-04	55.0000	0.2734	0.1059	0.1147
LFNAHRinvs	Hotspot_0.9	108440	69461.1300	34923.0000	109995.0000	25523.8646	1.5612	0.6426	4.0000e-02	8.0000e-02	20	2334528	8.6500e-02	103892	80956273	2.9996e+00	187	108440	4.0180e-03	935.0000	4.6451	0.1800	0.1339
LFNHinvs	Hotspot_0.99	0	2647.6200	0.0000	7004.0000	2208.1124	0.0004	-11.3710	1.9000e-01	3.8000e-01	50	1163045	4.3094e-02	10390	5567094	2.0627e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNHinvs	Hotspot_0.999	0	367.5400	0.0000	1603.0000	625.0578	0.0027	-8.5257	6.8000e-01	6.9000e-01	50	1163045	4.3094e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNHinvs	Hotspot_0.9	17781	45965.3600	13269.0000	98769.0000	26757.5733	0.3868	-1.3702	1.1000e-01	3.3000e-01	50	1163045	4.3094e-02	103892	80956273	2.9996e+00	24	17781	6.5883e-04	48.0000	1.5288	0.0231	0.0220
LFNHinvs	Coldspot_0.001	1197	2336.1100	0.0000	10443.0000	9149.7819	0.5126	-0.9641	6.9000e-01	6.9000e-01	50	1163045	4.3094e-02	1038	12194602	4.5184e-01	1	1197	4.4352e-05	2.0000	0.1029	0.0963	0.0098
LFNHinvs	Coldspot_0.01	17132	17018.8300	858.0000	58877.0000	20199.0061	1.0066	0.0096	2.8000e-01	4.2000e-01	50	1163045	4.3094e-02	10391	71299683	2.6418e+00	5	17132	6.3478e-04	10.0000	1.4730	0.0481	0.0240
LFNHinvs	Coldspot_0.1	578075	212342.6200	75873.0000	446296.0000	110387.0593	2.7224	1.4449	1.0000e-02	6.0000e-02	50	1163045	4.3094e-02	103905	558914693	2.0709e+01	44	578075	2.1419e-02	88.0000	49.7036	0.0423	0.1034
NAHRinvs	Hotspot_0.999	0	2858.6700	0.0000	6386.0000	1780.4857	0.0003	-11.4816	6.0000e-02	9.0000e-02	38	10479500	3.8829e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRinvs	Hotspot_0.99	7989	28152.8800	18649.0000	38488.0000	6754.0564	0.2838	-1.8171	1.0000e-02	3.0000e-02	38	10479500	3.8829e-01	10390	5567094	2.0627e-01	15	7989	2.9601e-04	39.4737	0.0762	0.1444	0.1435
NAHRinvs	Coldspot_0.1	944897	1174959.0900	884491.0000	1536779.0000	203607.2975	0.8042	-0.3144	1.2000e-01	1.2000e-01	38	10479500	3.8829e-01	103905	558914693	2.0709e+01	294	944897	3.5011e-02	773.6842	9.0166	0.2830	0.1691
NAHRinvs	Hotspot_0.9	649633	490917.2200	374044.0000	617740.0000	82384.4321	1.3233	0.4041	1.0000e-02	3.0000e-02	38	10479500	3.8829e-01	103892	80956273	2.9996e+00	480	649633	2.4070e-02	1263.1579	6.1991	0.4620	0.8024
NAHRinvs	Coldspot_0.01	257553	156568.4600	57187.0000	315073.0000	80112.3469	1.6450	0.7181	1.2000e-01	1.2000e-01	38	10479500	3.8829e-01	10391	71299683	2.6418e+00	104	257553	9.5429e-03	273.6842	2.4577	1.0009	0.3612
NAHRinvs	Coldspot_0.001	159939	35503.3800	0.0000	140939.0000	50007.3674	4.5048	2.1715	2.0000e-02	4.0000e-02	38	10479500	3.8829e-01	1038	12194602	4.5184e-01	52	159939	5.9261e-03	136.8421	1.5262	5.0096	1.3116
NAHRno501invs	Hotspot_0.999	0	591.1300	0.0000	2189.0000	796.2105	0.0017	-9.2098	5.3000e-01	5.3000e-01	37	4828391	1.7890e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	6383	9358.2100	3251.0000	16907.0000	3935.9065	0.6821	-0.5519	2.7000e-01	3.8400e-01	37	4828391	1.7890e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	29.7297	0.1322	0.1059	0.1147
NAHRno501invs	Coldspot_0.1	898121	1066481.0700	762237.0000	1508359.0000	216981.2329	0.8421	-0.2479	2.4000e-01	3.8400e-01	37	4828391	1.7890e-01	103905	558914693	2.0709e+01	282	898121	3.3278e-02	762.1622	18.6008	0.2714	0.1607
